lat,lng,seconds
38.2565475,-85.8256928,4543
38.17623,-85.788996,2635
38.174987,-85.789586,2748
38.1832875,-85.8172873,1344
38.251402,-85.79209,3643
38.200717,-85.799232,2297
38.1372452,-85.8544703,1286
38.1548429,-85.7920701,1814
38.1399885,-85.8926971,1883
38.1400231,-85.8937548,1916
38.176105,-85.810912,1318
38.175361,-85.81075,1331
38.1398656,-85.7858557,3162
38.2100566,-85.8198492,3123
38.1970094,-85.8404054,1509
38.1968484,-85.8406119,1506
38.2703518,-85.8235339,5780
38.1072302,-85.7852173,5941
38.106366,-85.786496,6051
38.114963,-85.85464,1471
38.2495936,-85.7841265,3049
38.18812,-85.792674,3446
38.187416,-85.79272,3504
38.187711,-85.837047,1417
38.2608678,-85.8111945,4388
38.2607091,-85.8097017,4337
38.108934,-85.875228,1656
38.1636276,-85.8722432,1405
38.1800827,-85.7915096,1964
38.2586993,-85.8156154,4669
38.258162,-85.8157285,4624
38.148126,-85.795828,2126
38.149166,-85.796875,2011
38.1755227,-85.8220808,1071
38.266542,-85.787302,4312
38.1707626,-85.7977489,1440
38.1161088,-85.8120607,2281
38.2502575,-85.8104401,3784
38.2503022,-85.8102379,3776
38.2080479,-85.8543392,4352
38.0932187,-85.8256872,2498
38.159901,-85.803147,1363
38.156558,-85.804033,1302
38.195537,-85.814723,2609
38.2250609,-85.8277179,4679
38.118429,-85.793835,4069
38.1873305,-85.7836737,2772
38.18705,-85.7837214,2756
38.1041194,-85.8122128,3525
38.1043494,-85.8131484,3461
38.184386,-85.826923,1296
38.122287,-85.847259,1371
38.121352,-85.84733,1388
38.269469,-85.7908892,4562
38.0566979,-85.8901987,5034
38.1514442,-85.8376303,986
38.1261297,-85.8819313,1783
38.1440427,-85.8702101,1391
38.2429719,-85.8227993,4738
38.077097,-85.884116,3265
38.2622233,-85.804472,4356
38.2497931,-85.8017159,3703
38.1035299,-85.8682797,1677
38.1569394,-85.8346125,525
38.1573971,-85.8346125,477
38.2315031,-85.8139464,4222
38.252961,-85.816274,4145
38.178297,-85.782942,2558
38.177064,-85.782755,2661
38.193355,-85.783158,3107
38.2490779,-85.7872781,3218
38.208263,-85.8549523,4397
38.2573814,-85.8186783,4481
38.2573843,-85.8187594,4486
38.1144312,-85.8350827,1514
38.2606314,-85.8042397,4218
38.260647,-85.804395,4228
38.199218,-85.8361807,1618
38.1994424,-85.8359962,1640
38.240636,-85.816134,4637
38.2589435,-85.818443,4617
38.2589273,-85.8183459,4611
38.2640241,-85.7988632,4516
38.070598,-85.8775763,3947
38.072694,-85.877373,3770
38.101685,-85.850435,1715
38.2204696,-85.7930287,2575
38.2492704,-85.7972734,3662
38.2492638,-85.7970495,3648
38.1505434,-85.8688904,1429
38.1505951,-85.8692844,1455
38.1756577,-85.7930789,2024
38.1757139,-85.7928621,2009
38.2491316,-85.788325,3287
38.1998296,-85.7826324,2904
38.251391,-85.786129,3312
38.2519422,-85.7860307,3356
38.13739,-85.7953727,3154
38.1371561,-85.7953808,3173
38.1511158,-85.8886681,1679
38.1511072,-85.8882235,1651
38.1960184,-85.8088617,2205
38.200699,-85.812048,2617
38.1151328,-85.8355359,1527
38.260898,-85.782763,3595
38.2610211,-85.7838908,3669
38.154644,-85.826567,944
38.156153,-85.828916,847
38.1539491,-85.7970781,1480
38.1538523,-85.7955474,1581
38.1757313,-85.7936095,2059
38.1424848,-85.8669175,1294
38.1426003,-85.867582,1304
38.244958,-85.829901,4508
38.2447923,-85.8303332,4539
38.244488,-85.809293,4181
38.1779896,-85.7919035,2054
38.161808,-85.8976003,2189
38.1602888,-85.8978206,2327
38.2550133,-85.8522674,10212
38.254286,-85.852708,10279
38.123283,-85.809818,3103
38.118204,-85.808329,2587
38.1933664,-85.7812963,3201
38.17434,-85.806722,1362
38.130074,-85.872202,1521
38.2592114,-85.7909778,3883
38.258766,-85.7915812,3942
38.1733708,-85.8697449,1460
38.1732153,-85.8702138,1425
38.1484237,-85.8682319,1338
38.1479791,-85.8683139,1346
38.256129,-85.861466,10444
38.19168,-85.779503,3325
38.191665,-85.781811,3175
38.1098886,-85.8638864,1561
38.2598093,-85.7852624,3631
38.1967533,-85.8407357,1504
38.1720849,-85.824849,1109
38.236058,-85.807405,4055
38.2354015,-85.8075201,4000
38.161268,-85.850494,1056
38.1114905,-85.7901829,4888
38.110927,-85.791162,4821
38.2501948,-85.813519,3862
38.2236869,-85.8278869,4564
38.1440109,-85.8514952,1135
38.144028,-85.851991,1103
38.0920611,-85.8594713,1806
38.0922405,-85.8594331,1791
38.2500093,-85.8149355,3840
38.1230011,-85.8977042,1877
38.2675962,-85.7823665,4132
38.1340364,-85.8454138,1148
38.099713,-85.848088,1786
38.192173,-85.826144,1852
38.2370196,-85.7903616,2955
38.035318,-85.91098,7269
38.1356562,-85.8448645,1117
38.2146855,-85.7830646,3360
38.1198258,-85.8568777,1314
38.2258207,-85.7977712,2895
38.1861883,-85.8531179,1402
38.0890106,-85.8784423,2874
38.089444,-85.879822,2971
38.0949167,-85.8539663,1882
38.2677434,-85.7836016,4142
38.06422,-85.898426,5511
38.064701,-85.899351,5584
38.0487257,-85.8699644,6104
38.2237884,-85.7932071,2489
38.1494727,-85.8267646,1210
38.149699,-85.827393,1164
38.162833,-85.8888332,1920
38.173628,-85.83514,1054
38.172837,-85.8352,1040
38.1472495,-85.8612813,1350
38.2491119,-85.7882208,3279
38.249065,-85.7882292,3283
38.1734232,-85.8715628,1551
38.1947867,-85.8263293,1798
38.1950966,-85.8262924,1772
38.2128243,-85.7865666,3353
38.2126982,-85.786282,3332
38.255961,-85.831138,4560
38.0911483,-85.860237,1803
38.1052643,-85.8621899,1584
38.117529,-85.8520644,1824
38.118106,-85.8516426,1806
38.2597375,-85.8054912,4450
38.1230837,-85.854111,1261
38.1971005,-85.8047281,2013
38.1447728,-85.8739364,1327
38.24599,-85.79232,3545
38.1942712,-85.81472,2403
38.132936,-85.878472,1533
38.1329079,-85.8779038,1541
38.1747321,-85.8215833,1176
38.2530647,-85.785835,3431
38.253151,-85.78582,3437
38.188888,-85.835973,1410
38.1450755,-85.8332791,1207
38.1438723,-85.8330418,1315
38.2562313,-85.8060373,4346
38.1271408,-85.8395864,1346
38.127231,-85.8398107,1330
38.160268,-85.834425,94
38.1897639,-85.8110522,1863
38.1285632,-85.79403,3422
38.1280511,-85.7943976,3374
38.142414,-85.890827,1557
38.141948,-85.890851,1565
38.1878198,-85.8768511,2796
38.263515,-85.812511,4543
38.1809332,-85.8161823,1143
38.1083,-85.856065,1582
38.107396,-85.855939,1598
38.189913,-85.789963,3338
38.2350876,-85.8012415,3612
38.23412,-85.80137,3531
38.071855,-85.884746,3702
38.1912616,-85.8038394,2379
38.1909556,-85.8040198,2408
38.1199,-85.888385,1771
38.073444,-85.787462,7310
38.0702539,-85.786604,7641
38.1739608,-85.8708532,1487
38.1811889,-85.8584674,1410
38.1933745,-85.8440164,1625
38.1839231,-85.8600959,1622
38.1840299,-85.8600148,1631
38.1485663,-85.8670143,1331
38.1234192,-85.8850389,1810
38.1236447,-85.8855617,1771
38.1932074,-85.8053844,2107
38.1932804,-85.8053723,2101
38.160303,-85.858234,1201
38.160677,-85.858061,1194
38.1049162,-85.8679193,1568
38.1266077,-85.8404282,1389
38.1267337,-85.8407264,1411
38.1167903,-85.8175959,1912
38.1786555,-85.7926925,2130
38.1786603,-85.7927366,2128
38.0704292,-85.8768464,3997
38.249782,-85.7848056,3096
38.2499968,-85.784765,3114
38.2066843,-85.7838604,3340
38.2067738,-85.7845604,3393
38.236638,-85.799034,3516
38.2365831,-85.7983996,3474
38.171299,-85.838352,1020
38.2537121,-85.7958551,3945
38.2296715,-85.8193983,4513
38.2296815,-85.8199093,4546
38.2568237,-85.8187494,4431
38.256829,-85.818797,4434
38.1953926,-85.8088224,2153
38.1683339,-85.8292436,942
38.1684221,-85.8299661,980
38.160478,-85.797943,1550
38.19432,-85.787064,3002
38.271375,-85.7908318,4575
38.191112,-85.783307,3034
38.2020824,-85.8387216,1979
38.0718552,-85.8843683,3717
38.171512,-85.782487,2663
38.1553764,-85.835027,618
38.1547772,-85.8353168,671
38.2260547,-85.825102,4519
38.144749,-85.889671,1528
38.2491627,-85.7898183,3383
38.2547941,-85.825511,4364
38.0527655,-85.8934548,5423
38.148734,-85.816688,1364
38.1489931,-85.8170398,1402
38.1078922,-85.8728069,1680
38.1803764,-85.7833878,2529
38.1804789,-85.783638,2511
38.1952019,-85.7949053,2799
38.0872757,-85.8991701,3679
38.0866183,-85.8985329,3664
38.1544583,-85.8130933,1192
38.1545901,-85.8125078,1243
38.2494169,-85.796155,3578
38.262471,-85.8161192,4400
38.2623276,-85.8166216,4449
38.260265,-85.8237523,4833
38.2607317,-85.8235578,4808
38.207629,-85.814196,3213
38.147999,-85.887443,1472
38.1479686,-85.8874493,1475
38.2435244,-85.8196255,4475
38.160038,-85.833864,136
38.159956,-85.8338628,143
38.1556235,-85.8683572,1350
38.155513,-85.8683885,1352
38.1179458,-85.8434382,1535
38.1930401,-85.8059012,2080
38.1929564,-85.8057821,2077
38.168756,-85.802443,1547
38.174666,-85.840103,1108
38.174767,-85.842184,1137
38.150148,-85.853055,1166
38.168654,-85.833552,983
38.16828,-85.835313,957
38.166335,-85.839912,804
38.1092144,-85.821177,2180
38.2563905,-85.8610891,10482
38.2487684,-85.7958094,3644
38.2487519,-85.7956766,3635
38.2273722,-85.8060903,3585
38.1120156,-85.8437351,1675
38.112248,-85.844025,1661
38.1942324,-85.7851453,2994
38.1423008,-85.8411879,1066
38.1428496,-85.8409898,1081
38.2641896,-85.8271715,4889
38.131545,-85.864229,1409
38.25372,-85.7820138,3157
38.2532183,-85.782103,3163
38.2254642,-85.8184151,4080
38.0993358,-85.8725422,1601
38.109511,-85.839608,1582
38.270816,-85.790793,4705
38.1774705,-85.8212976,1210
38.077023,-85.873908,4432
38.0735628,-85.8793554,3604
38.196839,-85.813527,2514
38.1951251,-85.8136568,2372
38.1523588,-85.8110124,1397
38.261337,-85.825838,4824
38.0768458,-85.8366204,4428
38.0756739,-85.8336166,4204
38.1430858,-85.8354927,1193
38.1430042,-85.8356554,1180
38.2279923,-85.8087913,3783
38.1347502,-85.8138405,2297
38.1348202,-85.8138414,2303
38.1491786,-85.8960487,1692
38.147533,-85.89622,1555
38.1144688,-85.8022073,3349
38.1150318,-85.8023851,3447
38.201208,-85.842798,2354
38.2290315,-85.8276642,4865
38.198697,-85.830166,1814
38.197706,-85.83082,1724
38.0619024,-85.884379,4662
38.194289,-85.840238,1520
38.18747,-85.844241,1498
38.1135486,-85.8140598,2401
38.113607,-85.8136697,2375
38.1130615,-85.8428967,1662
38.1121032,-85.8436648,1684
38.2155169,-85.7843325,3252
38.2181489,-85.7823292,3508
38.2290188,-85.8209126,4550
38.1045501,-85.8676539,1595
38.1525748,-85.8353669,934
38.1597383,-85.7819116,3037
38.2572159,-85.822254,4539
38.1743363,-85.8221685,1102
38.1748843,-85.822272,1094
38.1452885,-85.8388181,961
38.266209,-85.822508,4630
38.242908,-85.818505,4526
38.233394,-85.807878,3861
38.1956934,-85.8421413,1487
38.1955704,-85.8420002,1501
38.1460116,-85.8181552,1242
38.1462856,-85.8176124,1284
38.24227,-85.799565,3760
38.1694553,-85.8279712,1030
38.1688775,-85.8283771,976
38.078314,-85.8932547,4096
38.0783509,-85.8930361,4080
38.2241848,-85.8098743,3531
38.2244459,-85.8098415,3515
38.2606749,-85.8277534,4651
38.2207807,-85.8253643,5067
38.2206564,-85.825371,5077
38.1678538,-85.8362696,955
38.167608,-85.836816,914
38.1786779,-85.8182358,1108
38.2408949,-85.8059675,4170
38.2296717,-85.8097485,3985
38.2295751,-85.8097622,3978
38.1654351,-85.8320739,736
38.178724,-85.8629521,1490
38.1008729,-85.8472646,1810
38.2712381,-85.8142844,5151
38.2509315,-85.7879186,3369
38.145822,-85.827091,1174
38.145867,-85.827224,1176
38.0287845,-85.8201146,10582
38.1586609,-85.7986186,1389
38.1584532,-85.7980922,1425
38.1652282,-85.8312925,686
38.2053585,-85.8026142,2434
38.1402318,-85.8216867,1494
38.1402971,-85.8215231,1506
38.195728,-85.786968,2887
38.1934824,-85.8051249,2083
38.1935818,-85.8052925,2068
38.0865288,-85.8736988,2906
38.0899387,-85.8719255,2600
38.2491436,-85.8090764,3817
38.0888368,-85.8096498,4049
38.1928283,-85.8066184,1958
38.1010669,-85.8645397,1707
38.061617,-85.8842202,4663
38.062271,-85.8838843,4721
38.1568157,-85.8383785,584
38.1400796,-85.8888106,1647
38.2302423,-85.7986155,3032
38.263572,-85.7828712,3850
38.263641,-85.7835067,3888
38.1225193,-85.8765037,1608
38.1223664,-85.8762765,1580
38.2315598,-85.8071488,3738
38.1541692,-85.8120293,1190
38.1141045,-85.8598109,1550
38.1138138,-85.8590432,1617
38.1681599,-85.8356003,978
38.1762702,-85.8053016,1375
38.176207,-85.805304,1374
38.1754687,-85.7856766,2486
38.190651,-85.869729,2100
38.2495848,-85.8253425,4080
38.2495712,-85.8250497,4061
38.2654727,-85.7935223,4568
38.269014,-85.8182265,4899
38.2680611237818,-85.81862236678695,4816
38.2370702,-85.786924,2716
38.237002,-85.7862219,2757
38.1628125,-85.8563669,1162
38.19142,-85.789853,3213
38.1950929,-85.8148895,2446
38.2266005,-85.8055555,3679
38.2584897,-85.8185399,4579
38.1851377,-85.8582333,1431
38.1850572,-85.8584005,1421
38.1163607,-85.8591296,1428
38.2645456,-85.839112,9007
38.2651323,-85.8402249,8915
38.1480898,-85.818012,1262
38.1323442,-85.8813941,1839
38.132698,-85.881386,1809
38.2142747,-85.7950818,2325
38.2141048,-85.7950967,2339
38.134886,-85.879207,1530
38.134274,-85.879458,1542
38.2491672,-85.7866258,3169
38.1237838,-85.8061511,3218
38.1215736,-85.8039445,3036
38.14324,-85.874369,1351
38.1238976,-85.8979488,1953
38.1321986,-85.8465646,1177
38.2574088,-85.8282021,4863
38.0975135,-85.8419886,1999
38.219396,-85.784879,3183
38.2662134,-85.7837583,4044
38.1417869,-85.8415475,1128
38.203943,-85.8637009,3662
38.202257,-85.865127,3490
38.2692599,-85.8151065,4981
38.2692594,-85.8151552,4978
38.0406532,-85.8552467,8329
38.0398241,-85.8566892,8529
38.1487728,-85.8363511,1097
38.1453373,-85.8371274,1008
38.2497955,-85.808622,3747
38.248488,-85.786645,3217
38.2048219,-85.863228,3955
38.1826218,-85.815297,1319
38.2131006,-85.7842902,3246
38.1647094,-85.8035182,1653
38.165223,-85.854482,1200
38.164251,-85.855052,1219
38.156277,-85.830657,771
38.1073351,-85.8414301,1614
38.1072472,-85.8416026,1627
38.115836,-85.835276,1537
38.104222,-85.779582,5727
38.1389047,-85.8957298,1851
38.1385236,-85.8955968,1887
38.196693,-85.7829165,2870
38.1970046,-85.7822397,2888
38.1488259,-85.8119485,1427
38.1491945,-85.8121911,1392
38.1162716,-85.861282,1388
38.1958749,-85.8025541,2168
38.195997,-85.801391,2260
38.1032844,-85.8705516,1604
38.093283,-85.8719941,1973
38.0932317,-85.8721398,1984
38.2563211,-85.8048569,4432
38.1478972,-85.9021193,1961
38.1417669,-85.8417809,1146
38.26809,-85.851071,9030
38.1779897,-85.8634029,1428
38.25433,-85.806383,4187
38.22885,-85.784682,2902
38.244641,-85.795444,3619
38.2441109,-85.7955015,3634
38.0959851,-85.8657764,1748
38.1231403,-85.8543443,1277
38.1774378,-85.8464567,1186
38.1323851,-85.8819504,1875
38.1323907,-85.8821637,1889
38.191901,-85.872475,2307
38.192237,-85.873212,2362
38.1053632,-85.8565208,1631
38.2566661,-85.7825641,3248
38.18168,-85.8580876,1369
38.2491289,-85.7853791,3088
38.2491342,-85.7855596,3100
38.1492665,-85.8119889,1407
38.1973903,-85.8444818,1645
38.1297612,-85.8481658,1165
38.1070873,-85.8900074,2084
38.1506066,-85.836853,898
38.182613,-85.853663,1287
38.1840099,-85.8542465,1314
38.1170712,-85.8954419,1882
38.1174644,-85.8954217,1914
38.105898,-85.836308,1723
38.1219976,-85.8693722,1538
38.234978,-85.79167,2969
38.121608,-85.8553487,1335
38.106979,-85.870701,1645
38.104015,-85.872537,1585
38.159302,-85.785651,4425
38.2253633,-85.7930562,2633
38.242148,-85.8301346,4748
38.2420922,-85.8295512,4787
38.1300848,-85.8465981,1199
38.129848,-85.846805,1175
38.1294149,-85.851514,1304
38.195789,-85.843445,1496
38.1968142,-85.8457456,1534
38.1516057,-85.8375569,972
38.1419743,-85.7943815,2748
38.1905548,-85.8054062,2121
38.1911923,-85.8063559,2039
38.2281673,-85.8121414,3994
38.1394604,-85.8894907,1665
38.189944,-85.834839,1444
38.189877,-85.83591,1428
38.2464403,-85.7922495,3583
38.246626,-85.7941297,3706
38.265042,-85.8393752,8971
38.2583346,-85.8290005,4868
38.2584714,-85.8289155,4880
38.1236306,-85.8833442,1720
38.1038031,-85.8691497,1584
38.2276525,-85.8105375,3923
38.1663964,-85.828364,847
38.179124,-85.7898196,2072
38.1778954,-85.7899212,2175
38.1241488,-85.8064667,3182
38.2504776,-85.8292609,4045
38.2504802,-85.8293138,4048
38.1025132,-85.8856064,2068
38.1026175,-85.8854947,2080
38.1338264,-85.8461635,1183
38.1066785,-85.869476,1700
38.1715283,-85.7817469,2718
38.170774,-85.781536,2757
38.0803053,-85.8927922,4103
38.2142433,-85.8155997,3586
38.195075,-85.825878,1799
38.1946079,-85.8259216,1836
38.230085,-85.80969,4000
38.1067005,-85.8579972,1602
38.17753,-85.777773,2769
38.133839,-85.852464,1217
38.175287,-85.843031,1188
38.174753,-85.843266,1201
38.19669,-85.795935,2630
38.0848229,-85.8787474,2607
38.1960397,-85.8090417,2216
38.1270446,-85.8657667,1464
38.1270683,-85.8659239,1467
38.102064,-85.84114,1734
38.1008274,-85.8418829,1881
38.1456248,-85.8718073,1308
38.225567,-85.819308,4139
38.1221629,-85.8183651,2948
38.1574294,-85.8340906,437
38.102186,-85.876269,1686
38.2558819,-85.8517617,10133
38.2386582,-85.8171731,4913
38.118926,-85.8550914,1452
38.142453,-85.892081,1574
38.141488,-85.89212,1592
38.1327489,-85.8912599,1714
38.1323945,-85.8898256,1616
38.2235766,-85.8394599,5286
38.170894,-85.859027,1504
38.17137,-85.857947,1522
38.163293,-85.835196,270
38.162716,-85.835351,220
38.1787861,-85.7870235,2271
38.1788181,-85.7875933,2234
38.161385,-85.838276,286
38.160559,-85.838377,218
38.1442041,-85.787261,2956
38.1449852,-85.787066,3022
38.1940185,-85.8049597,2116
38.202131,-85.826074,2351
38.053954,-85.879626,5432
38.1144126,-85.7859083,4518
38.244182,-85.821107,4440
38.2442497,-85.8218206,4485
38.114924,-85.788428,4969
38.1760227,-85.8813048,1618
38.1917722,-85.799453,2237
38.114684,-85.863396,1451
38.1037353,-85.8671533,1699
38.184076,-85.80871,1422
38.0908751,-85.8658044,1789
38.208042,-85.8545129,4363
38.1703837,-85.826949,989
38.2214794,-85.7801557,3201
38.0934543,-85.8632949,1718
38.1927544,-85.8400455,1667
38.2494925,-85.7835994,3009
38.112499,-85.880989,1806
38.090765,-85.888226,3397
38.2328984,-85.7879299,2829
38.2338749,-85.7855827,2852
38.2492095,-85.7879659,3256
38.271192,-85.81501,5104
38.2648261,-85.8171213,4595
38.147696,-85.796545,2186
38.2303582,-85.8183653,4511
38.2242869,-85.8080101,3395
38.0860214,-85.8632745,2447
38.1716532,-85.795733,1597
38.1712712,-85.796095,1557
38.1816371,-85.8156458,1211
38.1814471,-85.8157723,1194
38.1555129,-85.8674542,1337
38.1443639,-85.8385497,1007
38.1444851,-85.8384643,1019
38.1925677,-85.8462865,1435
38.1923359,-85.8465917,1431
38.1955686,-85.8427512,1508
38.1274622,-85.8517018,1233
38.1599371,-85.8675933,1382
38.2037007,-85.831563,2073
38.1908265,-85.8372381,1534
38.191233,-85.838375,1605
38.106761,-85.853669,1620
38.1910967,-85.7970284,2479
38.2713854,-85.816079,5113
38.1590753,-85.8198234,1134
38.2492572,-85.7968242,3633
38.2492506,-85.7965963,3618
38.1903768,-85.8056045,2109
38.25353,-85.7842188,3303
38.2529805,-85.7843127,3340
38.1809596,-85.7991103,1552
38.1809686,-85.7977342,1643
38.0659867,-85.8403492,5436
38.0663874,-85.8419699,5323
38.2303706,-85.8194683,4570
38.1823155,-85.795374,1918
38.161663,-85.834859,169
38.1610001,-85.8341682,162
38.1084089,-85.8427443,1751
38.108296,-85.8426871,1741
38.0866558,-85.8994708,3756
38.1417308,-85.8417831,1147
38.25893,-85.8073,4425
38.1500867,-85.8644656,1320
38.2237898,-85.8344865,5068
38.2254113,-85.8339692,5215
38.2327125,-85.8155244,4249
38.2327534,-85.8158593,4271
38.176568,-85.8205878,1105
38.1831872,-85.785047,2664
38.2230875,-85.8279959,4550
38.2367613,-85.7870294,2743
38.236377,-85.787195,2725
38.263128,-85.790819,4224
38.271832,-85.792113,4566
38.2652874,-85.840749,8879
38.1457346,-85.7878651,3229
38.131144,-85.8292897,3179
38.1311558,-85.8293114,3177
38.1902405,-85.8110144,1899
38.051241,-85.842192,6828
38.0673788,-85.8943802,5258
38.1445041,-85.8643661,1223
38.1445208,-85.8650008,1264
38.1947911,-85.8066498,2025
38.1947772,-85.8066122,2028
38.1304055,-85.884184,2247
38.1733188,-85.7829073,2541
38.2585242,-85.8240055,4734
38.2585821,-85.8239933,4739
38.1964026,-85.7857472,2768
38.1152314,-85.8177057,2007
38.159524,-85.798054,1471
38.159384,-85.801321,1710
38.1152451,-85.8443817,1501
38.1156461,-85.8442376,1508
38.1744982,-85.8237185,1063
38.263594,-85.785442,3930
38.2633547,-85.7856424,3941
38.2237603,-85.8299562,4758
38.063485,-85.899035,5584
38.2267921,-85.8156117,4049
38.226636,-85.8145158,3977
38.2581884,-85.7849353,3490
38.193612,-85.805323,2065
38.267541,-85.797436,4869
38.1018645,-85.8905134,2050
38.1423186,-85.8419727,1117
38.250072,-85.813447,3846
38.250082,-85.813757,3867
38.193041,-85.8374915,1565
38.2288228,-85.8167077,4307
38.2640856,-85.81981,4499
38.141999,-85.78147,3122
38.2225922,-85.8371462,5213
38.2441065,-85.7857394,3013
38.2437909,-85.7857934,2986
38.109316,-85.865625,1456
38.2019764,-85.7932266,3014
38.2020164,-85.7928423,3050
38.1247648,-85.8581532,1325
38.1260965,-85.8567033,1296
38.18176,-85.799951,1453
38.154977,-85.8347254,676
38.1551982,-85.8331537,796
38.1265779,-85.7874465,3463
38.126531,-85.786025,3370
38.1997656,-85.8029434,2100
38.133207,-85.862854,1373
38.131918,-85.862978,1397
38.1916533,-85.8070633,1979
38.2239054,-85.8349798,5034
38.256701,-85.807679,4305
38.2567321,-85.8079575,4324
38.2492628,-85.7866137,3177
38.1305614,-85.8468356,1223
38.1303344,-85.8463802,1187
38.181157,-85.848294,1373
38.2273871,-85.802624,5396
38.1965257,-85.790218,2746
38.177765,-85.837742,1210
38.1474283,-85.8909847,1550
38.2119177,-85.837528,3449
38.2117486,-85.837297,3424
38.178506,-85.848325,1216
38.1783523,-85.8480585,1206
38.2274656,-85.802526,5386
38.245785,-85.79023,3408
38.266482,-85.823568,4657
38.2652883,-85.824084,4552
38.1747217,-85.8242398,1067
38.1745778,-85.8243608,1081
38.105665,-85.8673636,1538
38.1727751,-85.8065214,1309
38.1734597,-85.8065985,1367
38.147048,-85.859757,1233
38.175209,-85.881226,1548
38.174495,-85.882199,1567
38.16963,-85.852181,1173
38.168833,-85.85268,1189
38.1507624,-85.8922759,1803
38.151241,-85.8927318,1869
38.1217343,-85.843838,1359
38.1228809,-85.8427818,1333
38.160385,-85.835765,46
38.160419,-85.836626,103
38.1032194,-85.8674486,1735
38.1826677,-85.8157474,1313
38.1336026,-85.7898573,3300
38.1332056,-85.7893037,3360
38.1354167,-85.897361,1960
38.264387,-85.780753,3755
38.24628,-85.795259,3738
38.147427,-85.847846,1136
38.2485287,-85.7880335,3307
38.1253088,-85.8942034,1761
38.1558301,-85.8146469,1267
38.1919102,-85.7966821,2445
38.1912923,-85.7960799,2534
38.2148628,-85.8405553,3844
38.2147198,-85.8405047,3831
38.1848519,-85.8197914,1397
38.1847195,-85.8199625,1411
38.122504,-85.850263,1414
38.262323,-85.8082,4380
38.2623778,-85.8089651,4430
38.0564886,-85.8163698,7207
38.245405,-85.819608,4309
38.1430633,-85.8358372,1164
38.1535836,-85.8138305,1311
38.194617,-85.817157,2369
38.1942242,-85.8171752,2402
38.2493419,-85.8122236,3885
38.1721539,-85.8704035,1495
38.1733224,-85.8717085,1564
38.264605,-85.793123,4467
38.2631076,-85.8153797,4466
38.1863842,-85.786404,2785
38.183509,-85.8582632,1490
38.1029138,-85.8123926,3663
38.1020808,-85.8123476,3750
38.1514903,-85.8360901,1020
38.1513799,-85.8358213,1000
38.1441682,-85.8762064,1350
38.0708184,-85.8923233,4452
38.0864585,-85.899523,3761
38.1392826,-85.8915108,1816
38.2372551,-85.797638,3449
38.236526,-85.79774,3431
38.105429,-85.819472,3749
38.1076,-85.818191,3961
38.1582266,-85.8921552,1901
38.1443527,-85.8595675,1176
38.144379237232435,-85.86024933137679,1221
38.2460163,-85.8264846,4407
38.2460951,-85.8274435,4442
38.1625211,-85.8974447,2129
38.200987,-85.815622,2852
38.2562731,-85.8319321,4821
38.2561283,-85.831878,4808
38.1448106,-85.8754645,1330
38.1448119,-85.8760833,1336
38.147706,-85.854151,1203
38.1501463,-85.8376569,931
38.1501586,-85.8377416,937
38.1983168,-85.7979276,2582
38.1983886,-85.7986553,2590
38.2273271,-85.8115523,4008
38.2270381,-85.812295,4081
38.212452,-85.796879,2295
38.145443,-85.7808,3075
38.221881,-85.818221,4146
38.2219533,-85.8187484,4181
38.2485982,-85.779984,2936
38.168144,-85.808722,1738
38.138903,-85.790343,3201
38.136833,-85.791427,3161
38.2420301,-85.8288458,4832
38.2419532,-85.8280411,4793
38.0916007,-85.8610258,1878
38.2347561,-85.788524,2763
38.262973,-85.80149,4478
38.1181702,-85.8456596,1583
38.243016,-85.819681,4518
38.0721479,-85.8884436,3991
38.0724804,-85.887987,3941
38.1225481,-85.8399139,2159
38.2363644,-85.7951254,3270
38.114371,-85.788004,4916
38.211508,-85.818428,3256
38.2496539,-85.8213908,4035
38.2488474,-85.7926167,3567
38.214643,-85.823957,3622
38.0757871,-85.8824635,3439
38.1572672,-85.8870015,1721
38.07129,-85.839518,4716
38.140038,-85.8953931,1806
38.1404439,-85.8951747,1852
38.2358836,-85.7816397,3090
38.2361394,-85.7810603,3130
38.145545,-85.874618,1355
38.145516,-85.875471,1343
38.264676,-85.804193,4560
38.1391444,-85.8598737,1269
38.1372482,-85.8600367,1304
38.0850483,-85.8791947,2572
38.1532398,-85.8150627,1280
38.2107865,-85.7968245,2343
38.231596,-85.802363,3358
38.230667,-85.802491,3280
38.153194,-85.844924,1010
38.178651,-85.811885,1237
38.1405302,-85.8825641,1525
38.1440967,-85.8716144,1395
38.203685,-85.818536,2955
38.204183,-85.821717,2738
38.2145093,-85.8404745,3814
38.2151626,-85.8401433,3875
38.095435,-85.850933,1819
38.095459,-85.851271,1824
38.091348,-85.8597513,1841
38.0911142,-85.8593818,1871
38.212431,-85.839426,3562
38.1398206,-85.8428499,1146
38.182138,-85.823477,1203
38.0698977,-85.8849006,3865
38.197777,-85.8339993,1571
38.170527,-85.85997,1519
38.1476228,-85.8872299,1511
38.1475051,-85.8872403,1501
38.2037048,-85.8004275,2346
38.090318,-85.8884,3436
38.149192,-85.8352007,1110
38.241993,-85.8032381,4043
38.1073599,-85.8658935,1537
38.1445904,-85.8675559,1254
38.1450968,-85.8675317,1296
38.1193866,-85.8449742,1578
38.198631,-85.840064,1548
38.200056,-85.842757,1594
38.128426,-85.8523053,1302
38.1284168,-85.8518987,1275
38.0725053,-85.8843338,3664
